MERCHANT_CITY_NAME,MERCHANT_STATE_XCD,YEAR_RUN,TOT_CNT,MERCHANT_CATEGORY_XCD,TOT_SUM
177-25810363,FL,2020,101,5814,1602.72
3866982675,FL,2020,58,5814,884.41
PLAINFIELD,OH,2020,58,5814,87.0
4405998187,OH,2020,25,5812,754.18
parma,OH,2020,217,5812,8361.59
9416240026,FL,2020,25,5814,431.09
4194730836,OH,2020,30,5814,463.47
2152383485,OH,2020,79,5814,1941.25
185-05847844,FL,2020,16,5814,249.84
8638593033,FL,2020,29,5814,484.2
2165055650,OH,2020,3,5812,31.46
16144595990,OH,2020,10,5812,366.62
VINICE,FL,2020,32,5812,703.13
3522591360,FL,2020,9,5814,118.7
18135976857,FL,2020,8,5812,291.73
7275950041,FL,2020,2,5812,100.0
SPRINGHILL,FL,2020,2511,5812,94550.78
CANALWINCHEST,OH,2020,561,5812,21130.67
PLAIN CITY,OH,2020,13934,5814,128425.93
St Cloud,FL,2020,3929,5814,61108.11
Lehigh Acres,FL,2020,2715,5814,43315.55
Fairlawn,OH,2020,1172,5814,11085.84
FORT WHITE,FL,2020,6460,5814,132941.67
Nelsonville,OH,2020,2318,5812,47757.9
4197373375,OH,2020,324,5812,12187.21
NORTH RANDALL,OH,2020,3293,5814,38779.67
Eglin AFB,FL,2020,250,5814,3013.62
Holmes Beach,FL,2020,2486,5814,51952.97
Miamisburg,OH,2020,1379,5812,44016.86
BELLVILLE,OH,2020,3392,5812,103624.25
WEST LAFAYETT,OH,2020,1353,5812,51541.66
W Palm Beach,FL,2020,1348,5814,14051.65
Princeton,FL,2020,327,5814,8674.55
Patrick AFB,FL,2020,67,5812,568.53
Dublin,OH,2020,1118,5812,20454.26
MIAMITOWN,OH,2020,1415,5814,15867.86
ST. PETERSBER,FL,2020,443,5812,20466.24
8138316598,FL,2020,7,5814,117.12
8634677827,FL,2020,20,5814,262.65
3216934255,FL,2020,16,5814,202.57
SMYRNA BEACH,FL,2020,786,5812,15090.89
Morrow,OH,2020,498,5812,10888.05
172-73752726,FL,2020,15,5814,209.31
NEWTOWN,OH,2020,1124,5814,11870.63
APPLE CREEK,OH,2020,317,5812,10742.48
Dover,OH,2020,1037,5814,10141.41
194-14842771,FL,2020,6,5814,85.49
Olde West Che,OH,2020,95,5814,985.85
Washington Co,OH,2020,489,5814,6093.41
YOUNGSTOWN AR,OH,2020,71,5812,892.68
DUBAI,FL,2020,138,5814,3150.64
EVANSPORT,OH,2020,436,5812,13739.96
13308718021,OH,2020,103,5812,5391.08
HIRAM,OH,2020,236,5814,1423.92
Corwin,OH,2020,4,5812,73.83
3053046929,FL,2020,379,5814,11605.78
Yeehaw Juncti,FL,2020,3,5814,26.0
Granville,OH,2020,180,5812,2942.22
239-9971400,FL,2020,391,5814,7132.75
513-6837333,OH,2020,120,5814,1685.93
Arcadia,FL,2020,475,5812,20392.73
239-7655440,FL,2020,12,5812,1279.03
7867135284,FL,2020,12,5812,583.54
Waldo,FL,2020,68,5812,1545.85
Elmore,OH,2020,127,5812,1448.22
3058986722,FL,2020,33,5812,2531.48
3304941151,OH,2020,92,5814,1303.83
WASHINGTON CT,OH,2020,70,5812,1910.57
352-7352263,FL,2020,17,5812,214.27
VINTON,OH,2020,30,5814,45.0
614-8331221,OH,2020,32,5814,947.02
4196680932,OH,2020,46,5814,650.31
330-8334729,OH,2020,25,5812,668.83
13054447272,FL,2020,24,5812,1620.0
6148757820,OH,2020,19,5814,262.76
Obetz,OH,2020,33,5814,248.8
156-19622649,FL,2020,33,5814,456.77
440-8429700,OH,2020,90,5814,1090.21
Waterford,OH,2020,255,5814,3366.0
MAGNOLIA,OH,2020,385,5812,10614.61
135-23410881,FL,2020,3,5814,49.98
9509344275,FL,2020,23,5814,203.93
305-6501098,FL,2020,1,5812,42.8
9544299660,FL,2020,7,5814,80.19
135-27509991,FL,2020,6,5814,77.64
7043890103,FL,2020,49,5812,4286.5
133-07926431,OH,2020,67,5814,1024.02
INDIAN HARBOR,FL,2020,136,5812,3738.44
Ave Maria,FL,2020,89,5814,2226.22
Ft Myers Beac,FL,2020,27,5812,1602.61
new port riec,FL,2020,67,5814,3071.43
ANNAPOLIS,FL,2020,80,5812,1899.2
195-49806892,FL,2020,41,5814,557.95
SUMTERVILLE,FL,2020,20,5814,30.0
St. James Cit,FL,2020,12,5812,567.63
954-5620227,FL,2020,61,5814,1271.86
MALTA,OH,2020,72,5814,174.5
COLEMAN,FL,2020,1,5812,9.78
TREASURE ISL,FL,2020,439,5814,1426.16
Homosassa,FL,2020,287,5812,15917.47
Euclid,OH,2020,490,5812,9320.99
HOMOSSAA,FL,2020,1520,5812,80213.23
COCO BEACH,FL,2020,225,5812,6589.13
15134853885,OH,2020,1,5812,29.5
Mexico Beach,FL,2020,159,5814,2476.68
4402777870,OH,2020,6,5814,114.85
4072992120,FL,2020,35,5814,379.19
KIDRON,OH,2020,262,5812,8882.55
Catawba,OH,2020,193,5812,4620.04
172-77847827,FL,2020,12,5814,245.94
3305446969,OH,2020,26,5812,787.55
172-77916292,FL,2020,21,5814,3130.92
305-4332020,FL,2020,14,5812,584.78
7865426130,FL,2020,7,5814,84.03
8508920151,FL,2020,69,5814,1002.77
7406879133,OH,2020,4,5814,51.63
Haverhill,FL,2020,11,5812,11.04
3054778188,FL,2020,9,5812,389.9
5614094480,FL,2020,12,5814,128.76
5133983650,OH,2020,9,5814,138.59
3863228005,FL,2020,20,5814,317.29
141-92211279,OH,2020,7,5814,192.33
19547850226,FL,2020,30,5812,1500.0
SCOTTSMOOR,FL,2020,2,5812,8.86
Raymond,OH,2020,29,5812,477.36
727-2072179,FL,2020,7,5812,463.83
904-3075455,FL,2020,62,5812,1582.29
130-53978027,FL,2020,5,5814,76.35
141-98419704,OH,2020,20,5814,258.16
9547493221,FL,2020,8,5812,367.48
181-39318654,FL,2020,19,5814,248.06
19546584201,FL,2020,18,5812,794.19
5617522008,FL,2020,22,5814,172.34
3057131965,FL,2020,32,5814,539.32
199-99999999,FL,2020,8,5814,130.14
130-57693081,FL,2020,13,5814,280.8
8509325551,FL,2020,19,5814,215.94
239-9472282,FL,2020,17,5812,686.47
3308721555,OH,2020,14,5814,263.69
135-24891150,FL,2020,20,5814,323.81
954-5231000,FL,2020,2,5812,200.0
Castleberry,FL,2020,59,5812,1481.45
9372757033,OH,2020,5,5814,70.0
3304603929,OH,2020,5,5814,93.48
740-4521585,OH,2020,5,5814,175.64
144-08392870,OH,2020,8,5814,143.83
740-4397585,OH,2020,8,5812,267.71
NEW PORT RICK,FL,2020,18,5814,455.29
195-45658764,FL,2020,12,5814,165.83
South Pasaden,FL,2020,3,5812,75.34
EAU GALLIE,FL,2020,7,5812,149.93
614-8787291,OH,2020,2,5812,75.45
4409987827,OH,2020,29,5814,369.67
135-22369903,FL,2020,6,5814,129.02
3216388822,FL,2020,11,5814,131.17
CAPTIVA,FL,2020,71,5814,5890.42
14079518514,FL,2020,30,5812,1303.85
8504283712,FL,2020,19,5814,540.37
2162511987,OH,2020,11,5814,100.41
135-26250044,FL,2020,6,5814,125.1
4409857827,OH,2020,12,5814,168.47
15137397393,OH,2020,4,5812,121.6
4403494600,OH,2020,4,5814,188.93
185-09947817,FL,2020,5,5814,55.79
3306027776,OH,2020,6,5814,76.17
216-2096802,OH,2020,5,5814,162.5
PORT ST. JOHN,FL,2020,5,5814,27.39
8132477687,FL,2020,30,5812,1282.39
3307338728,OH,2020,17,5814,219.65
O BRIEN,FL,2020,3,5812,17.64
Summerfield,FL,2020,4,5812,96.17
5138219119,OH,2020,15,5814,155.59
SAINT JOHNS,OH,2020,1,5812,3.63
194-17585545,FL,2020,35,5814,386.98
2397328226,FL,2020,13,5812,1091.95
141-93570031,OH,2020,7,5814,121.99
195-43184001,FL,2020,15,5814,188.63
133-04825083,OH,2020,18,5814,248.51
6144421800,OH,2020,3,5812,147.58
GLENCOE,OH,2020,3,5812,3.79
141-95290700,OH,2020,2,5814,55.43
7274587361,FL,2020,12,5814,5167.0
130-52640363,FL,2020,11,5814,126.31
S Lakeland,FL,2020,27,5814,405.26
8136328051,FL,2020,8,5814,113.6
17274609536,FL,2020,5,5812,300.84
8508644991,FL,2020,14,5814,131.87
7405459682,OH,2020,9,5814,119.06
7277856494,FL,2020,4,5814,56.69
"PINECREST,",FL,2020,1,5814,8.0
321-8214880,FL,2020,25,5812,953.06
2394377625,FL,2020,6,5814,101.15
minneola,FL,2020,4,5812,220.8
17274988688,FL,2020,4,5812,250.0
161-47932813,OH,2020,9,5814,131.15
330-9482464,OH,2020,4,5812,118.05
178-63205758,FL,2020,2,5814,32.27
MALINTA,OH,2020,1,5812,3.79
9419268868,FL,2020,1,5812,16.4
185-04789241,FL,2020,10,5814,239.09
4077370242,FL,2020,4,5814,64.35
2163825656,OH,2020,2,5814,37.35
772-2212522,FL,2020,1,5812,27.53
delray beach,FL,2020,16,5814,845.85
193-76230549,OH,2020,12,5814,176.75
2169710766,FL,2020,3,5812,970.0
7277916292,FL,2020,4,5814,184.51
Houston,OH,2020,3,5814,19.0
133-03951604,OH,2020,14,5814,243.83
9048250310,FL,2020,8,5814,138.38
12164178588,OH,2020,3,5812,138.16
LANSING,OH,2020,1,5812,0.55
Sandestin,FL,2020,2,5812,17.77
CAIRO,FL,2020,2,5812,77.67
Sabina,OH,2020,1,5812,23.8
2163810844,OH,2020,1,5814,29.95
6148889622,OH,2020,6,5814,111.81
5137383066,OH,2020,25,5812,791.55
ISLA MORADA,FL,2020,8,5814,94.74
941-7216341,FL,2020,2,5812,95.88
14078490801,FL,2020,4,5812,240.68
174-09270838,OH,2020,1,5814,19.87
St James City,FL,2020,2,5814,72.0
S BLOOMINGVIL,OH,2020,3,5812,107.28
813-245-1983,FL,2020,2,5814,27.12
ROCK CAMP,OH,2020,1,5812,8.79
813-6554786,FL,2020,2,5812,107.53
18135333314,FL,2020,9,5812,208.82
561-3146840,FL,2020,2,5812,213.79
171-83787040,FL,2020,6,5814,52.49
141-98782782,OH,2020,3,5814,26.79
2397744004,FL,2020,3,5814,41.67
9372932850,OH,2020,1,5814,10.0
3054693477,FL,2020,4,5814,161.96
HONG KONG HK,FL,2020,1,5812,17.81
144-09466699,OH,2020,6,5812,32.0
MURRAY CITY,OH,2020,1,5812,5.95
Camp Dennison,OH,2020,1,5812,0.0
919-774-6700,FL,2020,9,5814,192.05
239-9483569,FL,2020,6,5812,3043.71
156-15880883,FL,2020,4,5814,54.84
9042615310,FL,2020,3,5812,148.0
181-32411403,FL,2020,5,5814,66.89
8639657409,FL,2020,7,5814,66.05
3306332911,OH,2020,2,5814,43.91
239-7321188,FL,2020,1,5812,48.87
RAIFORD,FL,2020,1,5812,0.77
Sewall's Poin,FL,2020,8,5812,322.22
8502819340,FL,2020,1,5814,50.0
MT PERRY,OH,2020,1,5814,1.5
937-2375445,OH,2020,5,5814,199.24
2166765850,OH,2020,5,5814,80.61
561-6302030,FL,2020,2,5812,102.74
2394811636,FL,2020,4,5814,96.16
941-260-8831,FL,2020,1,5812,35.56
14194331500,OH,2020,1,5812,52.69
ORANGE PK,FL,2020,6,5814,52.62
9173868778,OH,2020,1,5812,57.9
COPELAND,FL,2020,2,5812,2.62
TANGERINE,FL,2020,1,5812,0.0
18133539806,FL,2020,3,5812,0.0
CLAIR MEL,FL,2020,1,5812,6.51
MID FLORIDA,FL,2020,1,5812,6.48
Burton,OH,2020,3,5812,34.0
141-94730836,OH,2020,1,5814,7.78
937-2475018,OH,2020,1,5814,21.0
9544046260,FL,2020,5,5814,85.13
3055719088,FL,2020,2,5814,38.59
8509126000,FL,2020,4,5812,133.37
123-94952262,FL,2020,1,5814,20.82
DORADO,OH,2020,3,5812,69.54
19542426738,FL,2020,1,5812,13.91
2255082269,OH,2020,5,5814,416.0
14076306574,FL,2020,1,5812,29.6
KETTLERSVILLE,OH,2020,1,5812,2.76
19203929390,FL,2020,1,5812,199.0
5138935445,OH,2020,5,5814,60.0
863-6775463,FL,2020,3,5812,51.63
754-4579134,FL,2020,1,5812,15.54
850-3325916,FL,2020,2,5812,21.0
6147042545,OH,2020,2,5812,600.0
Watersound Be,FL,2020,3,5812,87.53
14077772233,FL,2020,1,5812,30.3
141-98291048,OH,2020,2,5814,28.57
2397935203,FL,2020,3,5812,67.14
7865028911,FL,2020,2,5814,34.69
161-42947172,OH,2020,4,5814,47.48
9412579235,FL,2020,1,5814,16.51
3524630450,FL,2020,3,5814,86.85
CINNCINNATI,OH,2020,3,5814,44.0
8142425798,FL,2020,1,5812,5.82
DINSMORE,FL,2020,1,5814,12.0
3052072648,FL,2020,1,5814,7.91
305-5318598,FL,2020,1,5812,17.82
8139332952,FL,2020,1,5812,3.0
3346892906,FL,2020,1,5812,25.0
7723441106,FL,2020,2,5814,33.56
BASCOM,FL,2020,2,5812,1.56
7547031639,FL,2020,1,5812,100.0
800-374-3297,FL,2020,2,5812,58.23
7274567231,FL,2020,1,5814,24.25
PALESTINE,OH,2020,1,5812,2.76
193-72757033,OH,2020,1,5814,16.98
4077747827,FL,2020,1,5814,18.8
BEACH CITY,OH,2020,1,5812,8.13
Utica,OH,2020,1,5812,13.49
12169069821,OH,2020,1,5812,23.0
Springfiled,OH,2020,1,5812,0.0
190-48550845,FL,2020,1,5814,10.7
Bethesda,OH,2020,1,5814,60.0
Lousiville,OH,2020,1,5814,5.0
140-78918681,FL,2020,1,5814,14.04
LONG BOTTOM,OH,2020,1,5812,0.0
216-9915944,OH,2020,1,5812,39.0
8636889022,FL,2020,1,5812,29.8
5137591872,OH,2020,1,5814,22.92
New Vienna,OH,2020,1,5814,9.0
954-5057059,FL,2020,1,5814,109.88
954-4436610,FL,2020,1,5812,18.34
Royal palm be,FL,2020,1,5812,0.0
HARPSTER,OH,2020,1,5812,3.85
941-7226255,FL,2020,1,5812,1.0
DEER ISLAND,FL,2020,1,5812,0.0
WINTERSVILLE,OH,2020,8955,5814,94339.27
WINTER PARK,FL,2020,508803,5814,1519543.4
GULF BREEZE,FL,2020,110050,5814,1581119.8
HUBER HEIGHTS,OH,2020,11805,5812,317309.09
SOUTH POINT,OH,2020,12250,5812,325502.07
DEERFIELD BEA,FL,2020,171238,5814,1502500.34
DAYTONA BEACH,FL,2020,248935,5814,2682189.44
AKRON,OH,2020,234753,5814,2186198.56
CUTLER BAY,FL,2020,18638,5812,501289.09
HIGH SPRINGS,FL,2020,21842,5814,236301.5
COCOA,FL,2020,144567,5814,825765.35
ST. PETERSBUR,FL,2020,35347,5812,1358013.21
Stuart,FL,2020,12239,5814,150576.71
LAKE PARK,FL,2020,11145,5812,355511.69
IMMOKALEE,FL,2020,53214,5814,689956.59
WEST PALM BCH,FL,2020,50368,5812,1765838.45
MIAMI BEACH,FL,2020,90373,5814,1212229.15
EAST PALATKA,FL,2020,15180,5812,568376.34
Springfield,OH,2020,4723,5812,125450.33
SEBRING,FL,2020,63185,5812,2146396.03
LAKE PLACID,FL,2020,35290,5814,396200.7
ABERDEEN,OH,2020,17481,5814,237669.09
FT LAUDERDALE,FL,2020,131756,5812,5457937.7
Boca Grande,FL,2020,1716,5812,86251.51
CIRCLEVILLE,OH,2020,21628,5814,288745.35
Perry,FL,2020,1362,5812,30357.86
Sarasota,FL,2020,16973,5814,221360.74
ODESSA,FL,2020,36903,5814,395733.06
Massillon,OH,2020,15581,5814,193198.46
CARRABELLE,FL,2020,14013,5812,407666.83
Chiefland,FL,2020,4943,5814,67834.45
Palatka,FL,2020,5479,5814,70715.16
419-4769754,OH,2020,1085,5814,14045.03
N. Canton,OH,2020,8253,5812,158331.13
WAYNE,OH,2020,607,5812,16400.33
SHELBY,OH,2020,7743,5814,95654.01
Ellenton,FL,2020,1138,5814,14542.81
BIDWELL,OH,2020,9472,5814,96918.74
HEATH,OH,2020,11427,5812,340709.97
7403472280,OH,2020,5327,5812,127634.89
N MIAMI,FL,2020,11442,5814,118234.9
Hamilton,OH,2020,1832,5812,25746.94
135-23686699,FL,2020,12,5814,652.88
Edgewater,FL,2020,2826,5812,68245.68
Lancaster,OH,2020,3981,5814,55978.97
Stuart Fl,FL,2020,715,5812,11423.93
Westerville,OH,2020,2525,5812,57846.59
Canfield,OH,2020,945,5814,12373.9
Groesbeck,OH,2020,7,5812,258.64
Eaton,OH,2020,531,5812,10369.14
248-4195560,OH,2020,334,5814,5329.87
N. RIDGEVILLE,OH,2020,2466,5814,16376.25
ZELLWOOD,FL,2020,566,5812,14060.48
Hurlburt Fiel,FL,2020,280,5814,3421.43
Alachua,FL,2020,982,5812,23980.97
352-3360033,FL,2020,171,5812,5914.94
PERRY,OH,2020,309,5812,12640.25
Lake Helen,FL,2020,41,5812,1199.87
SYLVANIA TOWN,OH,2020,45,5812,459.42
9377677077,OH,2020,38,5812,3278.13
140-76544244,FL,2020,22,5814,368.22
138-66684901,FL,2020,131,5814,2016.04
Dresden,OH,2020,29,5812,294.65
3043744642,OH,2020,74,5812,3029.87
Mayo,FL,2020,7869,5814,108419.31
JUPITER,FL,2020,150110,5814,1704546.22
MIAMI BEACH,FL,2020,277516,5812,15025542.24
MT ORAB,OH,2020,12779,5814,95584.6
POWELL,OH,2020,30543,5812,738879.94
SUGARCREEK,OH,2020,2911,5814,29957.56
MADEIRA BEACH,FL,2020,22384,5812,943135.8
863-9379222,FL,2020,693,5814,10184.05
CUYAHOGA FAL,OH,2020,6222,5814,87794.88
Hawthorne,FL,2020,1226,5814,17273.83
Punta Gorda,FL,2020,3015,5812,125729.51
W  PORTSMOUTH,OH,2020,1675,5814,26087.1
LAKE CIITY,FL,2020,4778,5812,89455.47
BROADVIEW HTS,OH,2020,7491,5814,80873.57
4078789166,FL,2020,11,5812,518.0
CLAYTON,OH,2020,1707,5814,17636.49
CALCUTTA,OH,2020,2117,5812,83391.78
GENEVA,FL,2020,556,5812,19720.06
Coral Gables,FL,2020,5056,5814,59352.94
CHALAN PAGO,OH,2020,99,5812,3505.5
BROOKPARK,OH,2020,5090,5814,44765.86
Bartow,FL,2020,1310,5812,30812.78
MACDILL AFB,FL,2020,2682,5814,22852.29
Indialantic,FL,2020,695,5814,9268.88
Plant City,FL,2020,6121,5812,108806.32
177-27701223,FL,2020,71,5814,1289.59
Avon,OH,2020,1191,5812,20091.82
High Springs,FL,2020,3335,5814,48835.61
Coldwater,OH,2020,867,5814,12929.34
WARSAW,OH,2020,931,5812,26060.79
Blue Ash,OH,2020,901,5812,30913.6
HURLBURT FLD,FL,2020,690,5812,24659.48
8503986162,FL,2020,779,5814,12482.3
NEW WATERFORD,OH,2020,35,5814,604.55
Anna Maria,FL,2020,2341,5812,75930.3
Mowrystown,OH,2020,810,5812,19631.66
AUBURDALE,FL,2020,58,5814,87.0
HIALEAHN,FL,2020,88,5812,3546.65
8506744111,FL,2020,249,5814,4093.5
138-67387155,FL,2020,182,5814,2888.55
PAPPA RICCO'S,FL,2020,175,5812,6262.33
161-43379782,OH,2020,2,5814,20.23
786-4140582,FL,2020,146,5814,2325.0
888-1234567,OH,2020,246,5814,5107.49
Euclid,OH,2020,1656,5814,18481.84
MICCOSUKEE,FL,2020,69,5812,794.92
South Charles,OH,2020,81,5812,1392.12
941-3518200,FL,2020,387,5814,5880.16
216-2616200,OH,2020,135,5814,1722.32
HOWEY IN HLS,FL,2020,1030,5812,50923.38
4076888887,FL,2020,9,5814,104.02
3052950081,FL,2020,82,5814,1071.55
CAMPBELLTON,FL,2020,311,5814,1555.0
CLEAR WATER,FL,2020,175,5812,5323.73
Aurora,OH,2020,877,5814,9535.72
NEW VIENNA,OH,2020,1887,5812,37308.79
MENTO ON THE,OH,2020,369,5814,6141.2
Ochopee,FL,2020,36,5814,904.35
EAST CLEVELAN,OH,2020,665,5812,12994.04
Marion,OH,2020,1462,5812,33079.11
Crooksville,OH,2020,696,5814,9051.47
EBRO,FL,2020,253,5812,3795.06
MENTOR ON LK,OH,2020,703,5812,19545.47
W Lafayette,OH,2020,2,5814,22.0
PONCE DE LEON,FL,2020,82,5812,1306.82
Londonderry,OH,2020,11,5812,276.84
BAREFOOT BAY,FL,2020,450,5812,8122.76
Whitehall,OH,2020,743,5814,8214.64
141-93343085,OH,2020,179,5814,2274.63
IND HBR BCH,FL,2020,14,5814,374.5
Panacea,FL,2020,75,5812,1407.16
440-2443332,OH,2020,204,5814,2652.67
4404669917,OH,2020,7,5814,130.41
515-9656100,OH,2020,141,5814,2916.77
Bethel,OH,2020,318,5814,4276.49
Elida,OH,2020,52,5814,1423.38
216-3249880,OH,2020,265,5814,3476.05
7724001562,FL,2020,7,5812,171.0
Peebles,OH,2020,84,5814,1248.93
Cairo,FL,2020,90,5812,2089.0
469-7346932,FL,2020,73,5812,2905.75
3057417409,FL,2020,2,5812,50.67
239-2621127,FL,2020,31,5812,947.14
Azalea Park,FL,2020,12,5812,290.0
138-67637310,FL,2020,46,5814,708.31
Put-in-Bay,OH,2020,56,5814,980.28
135-25898887,FL,2020,221,5814,3796.12
9549726658,FL,2020,9,5814,175.22
LAURA,OH,2020,72,5812,1186.6
BAREFOOT BEAC,FL,2020,18,5812,527.38
KITTS HILL,OH,2020,78,5814,1286.35
7868030611,FL,2020,2,5812,400.0
BAY LAKE,FL,2020,4,5812,47.38
MIRAMAR BEACH,FL,2020,67556,5812,2674383.54
MILLERSBURG,OH,2020,10689,5812,307526.64
Vienna,OH,2020,203,5812,7015.27
Hallandale,FL,2020,1120,5814,12274.06
Port Charlott,FL,2020,2143,5812,55674.88
MAIMI,FL,2020,822,5812,31547.78
North Miami,FL,2020,2830,5814,37139.74
SEVILLE,OH,2020,3247,5812,89472.97
Whitehouse,OH,2020,869,5814,9753.23
123-97937990,FL,2020,16,5814,240.29
BAY HARBOR IS,FL,2020,188,5814,5271.35
POMPANO BEA,FL,2020,732,5812,33809.88
WPAFB,OH,2020,2119,5812,23587.69
Brookpark,OH,2020,316,5814,5134.12
6144311590,OH,2020,10,5814,108.82
BAY VILLAGE,OH,2020,1567,5812,30951.65
330-8520555,OH,2020,14,5812,466.92
CHOKOLOSKEE,FL,2020,245,5812,14255.14
Homosassa,FL,2020,995,5814,12879.44
3527503355,FL,2020,45,5814,579.49
OAK HILL,OH,2020,1573,5812,32070.75
8136778393,FL,2020,19,5814,300.75
863-4670344,FL,2020,1090,5814,17040.44
WARRENSVILLE,OH,2020,760,5812,12901.74
CAMPBELL,OH,2020,703,5812,13721.44
New Washingto,OH,2020,176,5814,2620.09
352-4196550,FL,2020,528,5812,17381.5
LEHIGH A,FL,2020,179,5812,2429.0
12165231111,OH,2020,93,5812,1255.25
CITRUS HILLS,FL,2020,107,5812,1881.11
678-9092362,OH,2020,168,5812,6790.86
7349303030,OH,2020,169,5814,4046.92
GREENEVILLE,FL,2020,3170,5814,20451.61
CASSEBLBERRY,FL,2020,511,5812,5147.45
CHICAGO,OH,2020,95,5812,3273.2
12165055333,OH,2020,16,5812,310.24
Land O` Lakes,FL,2020,245,5812,4556.86
MAIN WELLS,FL,2020,359,5812,5633.35
8134073901,FL,2020,203,5814,7746.98
2393317445,FL,2020,46,5814,718.23
4434759993,OH,2020,191,5812,3905.0
DILLONVALE,OH,2020,121,5812,2717.14
8502387256,FL,2020,110,5812,10233.44
138-66891889,FL,2020,75,5814,1048.84
Siesta Key,FL,2020,28,5812,666.02
Wellborn,FL,2020,2,5814,13.0
2395912020,FL,2020,4,5814,80.11
Wellsville,OH,2020,308,5812,9853.11
NICHOLASVILLE,OH,2020,78,5814,117.0
Fairview,OH,2020,37,5812,1117.95
Ocklawaha,FL,2020,59,5814,1130.66
St Marys,OH,2020,295,5814,3666.92
772-3023526,FL,2020,44,5812,1270.5
Campbell,OH,2020,62,5812,1076.03
181-32809980,FL,2020,37,5814,548.04
HIGHLAND,OH,2020,114,5812,6948.35
305-7993265,FL,2020,40,5812,828.74
8505625733,FL,2020,13,5814,130.86
140-73431911,FL,2020,34,5814,595.55
3308999936,OH,2020,35,5814,491.04
Grandview,OH,2020,74,5812,2382.34
6143263782,OH,2020,16,5814,111.56
8508352885,FL,2020,41,5814,739.82
6147669900,OH,2020,4,5812,28.0
954-563-2625,FL,2020,78,5812,3509.81
3863014225,FL,2020,40,5812,410.26
190-43339895,FL,2020,12,5814,181.45
3525217000,FL,2020,45,5814,714.65
YORKVILLE,OH,2020,10,5814,249.25
14193676684,OH,2020,68,5812,2199.1
Kinsman,OH,2020,69,5812,2597.83
St.Petersburg,FL,2020,24,5812,369.23
9042646070,FL,2020,9,5812,13522.3
KERR,OH,2020,1,5812,2.95
3309225655,OH,2020,16,5814,238.62
3055380441,FL,2020,9,5814,132.65
LANSING,OH,2020,27,5814,303.09
123-95410337,FL,2020,11,5814,157.36
LYONS,OH,2020,989,5812,34055.31
Liberty Towns,OH,2020,929,5812,22070.68
CYGNET,OH,2020,271,5814,702.64
4074018338,FL,2020,33,5814,336.84
ROAMING SHORE,OH,2020,190,5812,8576.54
Pine Hills,FL,2020,25,5812,502.76
141-98740730,OH,2020,2,5814,34.82
TALLAHASStEE,FL,2020,25,5814,106.69
140-74380058,FL,2020,23,5814,319.22
West Milton,OH,2020,120,5814,1449.39
"The Villages,",FL,2020,380,5814,3578.95
9378594406,OH,2020,12,5814,177.99
South Jackson,FL,2020,8,5812,318.73
513-5314771,OH,2020,160,5814,2079.99
Atwater,OH,2020,47,5814,835.22
4077816480,FL,2020,112,5814,3975.0
Pomona Park,FL,2020,8,5812,0.0
740-7739378,OH,2020,2,5812,35.06
140-79056741,FL,2020,12,5814,165.97
15127106832,FL,2020,7,5812,662.61
7278681075,FL,2020,13,5814,143.23
TALLAHSSEE,FL,2020,60,5812,1359.99
185-06781667,FL,2020,33,5814,664.74
medley,FL,2020,4,5812,46.64
954-4330223,FL,2020,10,5812,236.83
Chuluota,FL,2020,37,5812,436.65
4076967827,FL,2020,10,5814,134.85
wellington,FL,2020,22,5812,264.4
904-7467003,FL,2020,39,5812,3070.83
407-8770050,FL,2020,12,5812,447.93
904-2779779,FL,2020,15,5812,615.66
7723457310,FL,2020,29,5814,472.99
850-4328100,FL,2020,16,5812,755.6
305-4062345,FL,2020,34,5812,2136.47
WATERFORD,OH,2020,17,5814,129.0
Citra,FL,2020,80,5814,1339.7
2393947004,FL,2020,2,5814,59.26
8502480167,FL,2020,26,5814,381.61
17863268890,FL,2020,15,5812,444.8
740-5331111,OH,2020,21,5812,477.98
513-2045825,OH,2020,2,5812,30.1
178-62930454,FL,2020,13,5814,158.56
144-08826259,OH,2020,15,5814,255.76
9414742185,FL,2020,4,5814,165.85
186-34240446,FL,2020,22,5814,321.2
813-6544900,FL,2020,14,5812,351.65
5135333100,OH,2020,34,5812,1123.25
3058986615,FL,2020,7,5814,461.0
954-9819702,FL,2020,6,5812,343.78
8136280877,FL,2020,3,5814,20.78
6143848600,OH,2020,8,5812,280.65
4403283066,OH,2020,5,5814,76.91
WEST KEYS,FL,2020,8,5812,136.61
772-8883182,FL,2020,3,5812,119.22
3862651911,FL,2020,28,5812,318.24
7406536156,OH,2020,18,5814,237.95
561-4443345,FL,2020,3,5812,124.35
BRIMFIELD,OH,2020,28,5814,42.0
850-6220679,FL,2020,4,5812,1134.8
KIMBOLTON,OH,2020,16,5814,24.0
140-72934567,FL,2020,13,5814,245.23
9547550120,FL,2020,13,5812,773.51
141-93474844,OH,2020,6,5814,90.66
3052742285,FL,2020,20,5814,235.6
6147597827,OH,2020,22,5814,216.38
19048198190,FL,2020,8,5812,673.16
133-07693540,OH,2020,3,5814,65.78
156-12251335,FL,2020,7,5814,67.84
18633860034,FL,2020,4,5812,119.96
13159558026,OH,2020,2,5812,58.47
133-06880827,OH,2020,2,5814,29.63
NEWSMYRNA,FL,2020,28,5814,739.0
3865860085,FL,2020,17,5814,160.62
9546133700,FL,2020,1,5812,305.0
